"pdb","vorvol","variable","value"
"1L6P_A","fvSC","asa",0.900582431873625
"1L6P_A","fvSC","ddgent",0.81753827394662
"1L6P_A","fvSC","hbe_mean",0.441919079393577
"1L6P_A","fvSC","hpshh",0.565729721283932
"1L6P_A","fvSC","resvol",-0.210925295313488
"1L6P_A","fvSC","rsa",0.932923443398173
"1L6P_A","fvSC","seqent",0.445109445801131
"1L6P_A","mvAA","asa",0.904122896637871
"1L6P_A","mvAA","ddgent",0.785042677144019
"1L6P_A","mvAA","hbe_mean",0.503903987036597
"1L6P_A","mvAA","hpshh",0.520852196638116
"1L6P_A","mvAA","resvol",-0.0793271533931957
"1L6P_A","mvAA","rsa",0.92674781216228
"1L6P_A","mvAA","seqent",0.414164867282726
"1L6P_A","mvCA","asa",0.799416615739297
"1L6P_A","mvCA","ddgent",0.758901232895272
"1L6P_A","mvCA","hbe_mean",0.420366183837861
"1L6P_A","mvCA","hpshh",0.455513154817732
"1L6P_A","mvCA","resvol",-0.184079763574172
"1L6P_A","mvCA","rsa",0.842528191671046
"1L6P_A","mvCA","seqent",0.385357551137911
"1L6P_A","mvSC","asa",0.898058368477105
"1L6P_A","mvSC","ddgent",0.815167321501152
"1L6P_A","mvSC","hbe_mean",0.436978179752031
"1L6P_A","mvSC","hpshh",0.540909778752338
"1L6P_A","mvSC","resvol",-0.115712327390674
"1L6P_A","mvSC","rsa",0.927740384818406
"1L6P_A","mvSC","seqent",0.458512214758807
"1L6P_A","vAA","asa",0.921943800618666
"1L6P_A","vAA","ddgent",0.801171927923046
"1L6P_A","vAA","hbe_mean",0.506072831872392
"1L6P_A","vAA","hpshh",0.552019690118026
"1L6P_A","vAA","resvol",-0.0695564941572714
"1L6P_A","vAA","rsa",0.935884223266615
"1L6P_A","vAA","seqent",0.403549684590445
"1L6P_A","vCA","asa",0.805955464538334
"1L6P_A","vCA","ddgent",0.773628234656551
"1L6P_A","vCA","hbe_mean",0.443210219834887
"1L6P_A","vCA","hpshh",0.475614864291487
"1L6P_A","vCA","resvol",-0.214590991181208
"1L6P_A","vCA","rsa",0.855418085720728
"1L6P_A","vCA","seqent",0.367622676671802
"1L6P_A","vSC","asa",0.917322562400072
"1L6P_A","vSC","ddgent",0.822293727137244
"1L6P_A","vSC","hbe_mean",0.439906120280355
"1L6P_A","vSC","hpshh",0.562525396099328
"1L6P_A","vSC","resvol",-0.0997755532336087
"1L6P_A","vSC","rsa",0.937865980958879
"1L6P_A","vSC","seqent",0.441441212598916
"1L7N_A","fvAA","asa",0.901247396898585
"1L7N_A","fvAA","ddgent",0.76366475089565
"1L7N_A","fvAA","hbe_mean",0.378953319932167
"1L7N_A","fvAA","hpshh",0.5790728212501
"1L7N_A","fvAA","resvol",0.0984695192542196
"1L7N_A","fvAA","rsa",0.923151871005028
"1L7N_A","fvAA","seqent",0.528753954555181
"1L7N_A","fvCA","asa",0.805819138875783
"1L7N_A","fvCA","ddgent",0.708322509768267
"1L7N_A","fvCA","hbe_mean",0.380862916013802
"1L7N_A","fvCA","hpshh",0.478092886605556
"1L7N_A","fvCA","resvol",0.0242985429819553
"1L7N_A","fvCA","rsa",0.841925364537799
"1L7N_A","fvCA","seqent",0.512179878743864
"1L7N_A","fvSC","asa",0.905951644945628
"1L7N_A","fvSC","ddgent",0.77204760203916
"1L7N_A","fvSC","hbe_mean",0.301434004581403
"1L7N_A","fvSC","hpshh",0.608575923254629
"1L7N_A","fvSC","resvol",0.108047944648304
"1L7N_A","fvSC","rsa",0.924052206479663
"1L7N_A","fvSC","seqent",0.558773364534559
"1L7N_A","mvAA","asa",0.914066269707259
"1L7N_A","mvAA","ddgent",0.772036778474094
"1L7N_A","mvAA","hbe_mean",0.345860195774718
"1L7N_A","mvAA","hpshh",0.507422624912713
"1L7N_A","mvAA","resvol",0.286705183212236
"1L7N_A","mvAA","rsa",0.919981742412762
"1L7N_A","mvAA","seqent",0.55203885640841
"1L7N_A","mvCA","asa",0.822470199932336
"1L7N_A","mvCA","ddgent",0.71823824831423
"1L7N_A","mvCA","hbe_mean",0.356488837041277
"1L7N_A","mvCA","hpshh",0.435792144446791
"1L7N_A","mvCA","resvol",0.174476667788593
"1L7N_A","mvCA","rsa",0.845583569729472
"1L7N_A","mvCA","seqent",0.543459852235653
"1L7N_A","mvSC","asa",0.917722421039158
"1L7N_A","mvSC","ddgent",0.782580283793876
"1L7N_A","mvSC","hbe_mean",0.249717920196222
"1L7N_A","mvSC","hpshh",0.526661236317546
"1L7N_A","mvSC","resvol",0.294017083470279
"1L7N_A","mvSC","rsa",0.917193410217258
"1L7N_A","mvSC","seqent",0.603365375891701
"1L7N_A","vAA","asa",0.918526097267114
"1L7N_A","vAA","ddgent",0.774162256063902
"1L7N_A","vAA","hbe_mean",0.342622949972259
"1L7N_A","vAA","hpshh",0.511654738701499
"1L7N_A","vAA","resvol",0.289678716641165
"1L7N_A","vAA","rsa",0.924473265626447
"1L7N_A","vAA","seqent",0.558400540865564
"1L7N_A","vCA","asa",0.827754015671991
"1L7N_A","vCA","ddgent",0.717203244904807
"1L7N_A","vCA","hbe_mean",0.359738263116403
"1L7N_A","vCA","hpshh",0.446371409132303
"1L7N_A","vCA","resvol",0.178390146542174
"1L7N_A","vCA","rsa",0.850175957594075
"1L7N_A","vCA","seqent",0.549854014979761
"1L7N_A","vSC","asa",0.923577002625626
"1L7N_A","vSC","ddgent",0.78736565249862
"1L7N_A","vSC","hbe_mean",0.248518163338413
"1L7N_A","vSC","hpshh",0.529524796683549
"1L7N_A","vSC","resvol",0.29995048833214
"1L7N_A","vSC","rsa",0.924582930548921
"1L7N_A","vSC","seqent",0.608977353224996
"1L7Q_A","fvAA","asa",0.858991290313233
"1L7Q_A","fvAA","ddgent",0.732853725682558
"1L7Q_A","fvAA","hbe_mean",0.477005015843078
"1L7Q_A","fvAA","hpshh",0.357249183011215
"1L7Q_A","fvAA","resvol",-0.269781394776007
"1L7Q_A","fvAA","rsa",0.889017905751359
"1L7Q_A","fvAA","seqent",0.309521913011242
"1L7Q_A","fvCA","asa",0.740507314026597
"1L7Q_A","fvCA","ddgent",0.660710052230008
"1L7Q_A","fvCA","hbe_mean",0.447256434402173
"1L7Q_A","fvCA","hpshh",0.283602422073852
"1L7Q_A","fvCA","resvol",-0.363029137998503
"1L7Q_A","fvCA","rsa",0.792392869340214
"1L7Q_A","fvCA","seqent",0.276254293704701
"1L7Q_A","fvSC","asa",0.839908662020058
"1L7Q_A","fvSC","ddgent",0.735013917528216
"1L7Q_A","fvSC","hbe_mean",0.407943419423611
"1L7Q_A","fvSC","hpshh",0.361458177844916
"1L7Q_A","fvSC","resvol",-0.327774903456425
"1L7Q_A","fvSC","rsa",0.874487731092726
"1L7Q_A","fvSC","seqent",0.311077769321487
"1L7Q_A","mvAA","asa",0.885067351698505
"1L7Q_A","mvAA","ddgent",0.73827555790124
"1L7Q_A","mvAA","hbe_mean",0.432743052492552
"1L7Q_A","mvAA","hpshh",0.26253776787467
"1L7Q_A","mvAA","resvol",0.0555766752100508
"1L7Q_A","mvAA","rsa",0.891437623016023
"1L7Q_A","mvAA","seqent",0.304913937930337
"1L7Q_A","mvCA","asa",0.798680795815605
"1L7Q_A","mvCA","ddgent",0.690035153412921
"1L7Q_A","mvCA","hbe_mean",0.41519964806109
"1L7Q_A","mvCA","hpshh",0.218725554970109
"1L7Q_A","mvCA","resvol",-0.0737315540845547
"1L7Q_A","mvCA","rsa",0.825165739302163
"1L7Q_A","mvCA","seqent",0.286163693595591
"1L7Q_A","mvSC","asa",0.891028786248446
"1L7Q_A","mvSC","ddgent",0.763050391725872
"1L7Q_A","mvSC","hbe_mean",0.359749478121436
"1L7Q_A","mvSC","hpshh",0.263258207874838
"1L7Q_A","mvSC","resvol",-0.00293400744723194
"1L7Q_A","mvSC","rsa",0.898830025481228
"1L7Q_A","mvSC","seqent",0.314523250821875
"1L7Q_A","vAA","asa",0.889205456457822
"1L7Q_A","vAA","ddgent",0.739601322212697
"1L7Q_A","vAA","hbe_mean",0.435354143159491
"1L7Q_A","vAA","hpshh",0.268245937766336
"1L7Q_A","vAA","resvol",0.0602526828441426
"1L7Q_A","vAA","rsa",0.894563756450819
"1L7Q_A","vAA","seqent",0.307184232732837
"1L7Q_A","vCA","asa",0.800844909163477
"1L7Q_A","vCA","ddgent",0.689756836528288
"1L7Q_A","vCA","hbe_mean",0.419206629099696
"1L7Q_A","vCA","hpshh",0.224434116219971
"1L7Q_A","vCA","resvol",-0.0741535465577191
"1L7Q_A","vCA","rsa",0.827499037613391
"1L7Q_A","vCA","seqent",0.287094853303847
"1L7Q_A","vSC","asa",0.89399742661926
"1L7Q_A","vSC","ddgent",0.763815181377536
"1L7Q_A","vSC","hbe_mean",0.361847711667427
"1L7Q_A","vSC","hpshh",0.267613450479844
"1L7Q_A","vSC","resvol",0.000244710936758808
"1L7Q_A","vSC","rsa",0.901104287797336
"1L7Q_A","vSC","seqent",0.317125534704349
"1L8T_A","fvAA","asa",0.897761034354568
"1L8T_A","fvAA","ddgent",0.747825759994512
"1L8T_A","fvAA","hbe_mean",0.474275858819007
"1L8T_A","fvAA","hpshh",0.532306743597324
"1L8T_A","fvAA","resvol",-0.214238919537636
"1L8T_A","fvAA","rsa",0.926466477775757
"1L8T_A","fvAA","seqent",0.427630515678023
"1L8T_A","fvCA","asa",0.81669007873752
"1L8T_A","fvCA","ddgent",0.709034442178145
"1L8T_A","fvCA","hbe_mean",0.492498687328816
"1L8T_A","fvCA","hpshh",0.452816943451984
"1L8T_A","fvCA","resvol",-0.27529140287469
"1L8T_A","fvCA","rsa",0.860298029963311
"1L8T_A","fvCA","seqent",0.400548442572963
"1L8T_A","fvSC","asa",0.880170854523579
"1L8T_A","fvSC","ddgent",0.751687410780958
"1L8T_A","fvSC","hbe_mean",0.406618779027407
"1L8T_A","fvSC","hpshh",0.53041153751678
"1L8T_A","fvSC","resvol",-0.243520547562867
"1L8T_A","fvSC","rsa",0.910647597128166
"1L8T_A","fvSC","seqent",0.428740725984708
"1L8T_A","mvAA","asa",0.913774752924092
"1L8T_A","mvAA","ddgent",0.736449260257056
"1L8T_A","mvAA","hbe_mean",0.43751118600981
"1L8T_A","mvAA","hpshh",0.485440758875822
"1L8T_A","mvAA","resvol",-0.00467925582915835
"1L8T_A","mvAA","rsa",0.922663348347072
"1L8T_A","mvAA","seqent",0.46930661000706
"1L8T_A","mvCA","asa",0.840132763770655
"1L8T_A","mvCA","ddgent",0.720051427108867
"1L8T_A","mvCA","hbe_mean",0.46246303733249
"1L8T_A","mvCA","hpshh",0.435676379380303
"1L8T_A","mvCA","resvol",-0.111751893153018
"1L8T_A","mvCA","rsa",0.865399330306454
"1L8T_A","mvCA","seqent",0.431940084266006
"1L8T_A","mvSC","asa",0.903422833276027
"1L8T_A","mvSC","ddgent",0.749099563832678
"1L8T_A","mvSC","hbe_mean",0.372809043578355
"1L8T_A","mvSC","hpshh",0.480094610159091
"1L8T_A","mvSC","resvol",-0.0489666472784191
"1L8T_A","mvSC","rsa",0.914895106791101
"1L8T_A","mvSC","seqent",0.475014001316295
"1L8T_A","vAA","asa",0.9167537961911
"1L8T_A","vAA","ddgent",0.738430219825164
"1L8T_A","vAA","hbe_mean",0.44789025090738
"1L8T_A","vAA","hpshh",0.483544229327344
"1L8T_A","vAA","resvol",-0.0115691287937015
"1L8T_A","vAA","rsa",0.927754751580321
"1L8T_A","vAA","seqent",0.464315940918986
"1L8T_A","vCA","asa",0.839819649133332
"1L8T_A","vCA","ddgent",0.716186478021442
"1L8T_A","vCA","hbe_mean",0.47880344175198
"1L8T_A","vCA","hpshh",0.426995091471553
"1L8T_A","vCA","resvol",-0.127758859921375
"1L8T_A","vCA","rsa",0.870072415694841
"1L8T_A","vCA","seqent",0.424462161487286
"1L8T_A","vSC","asa",0.905230583642617
"1L8T_A","vSC","ddgent",0.750900436167321
"1L8T_A","vSC","hbe_mean",0.383087158288117
"1L8T_A","vSC","hpshh",0.476776345183222
"1L8T_A","vSC","resvol",-0.0545527974138319
"1L8T_A","vSC","rsa",0.918509201420806
"1L8T_A","vSC","seqent",0.469013060638983
"1L9X_A","fvAA","asa",0.877640536334663
"1L9X_A","fvAA","ddgent",0.765310715390891
"1L9X_A","fvAA","hbe_mean",0.438065012049023
"1L9X_A","fvAA","hpshh",0.498942500651267
"1L9X_A","fvAA","resvol",-0.0855968026102384
"1L9X_A","fvAA","rsa",0.900459539571945
"1L9X_A","fvAA","seqent",0.486482562689527
"1L9X_A","fvCA","asa",0.793384576220786
"1L9X_A","fvCA","ddgent",0.699964634347283
"1L9X_A","fvCA","hbe_mean",0.416311205966639
"1L9X_A","fvCA","hpshh",0.442688655176931
"1L9X_A","fvCA","resvol",-0.175831619234778
"1L9X_A","fvCA","rsa",0.830773716433902
"1L9X_A","fvCA","seqent",0.495833905290484
"1L9X_A","fvSC","asa",0.85865705622625
"1L9X_A","fvSC","ddgent",0.777173781994864
"1L9X_A","fvSC","hbe_mean",0.378433671459613
"1L9X_A","fvSC","hpshh",0.511937225028616
"1L9X_A","fvSC","resvol",-0.123168125502018
"1L9X_A","fvSC","rsa",0.881521909727812
"1L9X_A","fvSC","seqent",0.496887344207175
"1L9X_A","mvAA","asa",0.897167366008418
"1L9X_A","mvAA","ddgent",0.772009090580278
"1L9X_A","mvAA","hbe_mean",0.426282297093731
"1L9X_A","mvAA","hpshh",0.411427374618302
"1L9X_A","mvAA","resvol",0.172891726986453
"1L9X_A","mvAA","rsa",0.906998772221818
"1L9X_A","mvAA","seqent",0.483719860103765
"1L9X_A","mvCA","asa",0.831582277374956
"1L9X_A","mvCA","ddgent",0.722734287402192
"1L9X_A","mvCA","hbe_mean",0.417704279621801
"1L9X_A","mvCA","hpshh",0.38228041396156
"1L9X_A","mvCA","resvol",0.0432008339395754
"1L9X_A","mvCA","rsa",0.855656904659526
"1L9X_A","mvCA","seqent",0.504657523722636
"1L9X_A","mvSC","asa",0.890385698415384
"1L9X_A","mvSC","ddgent",0.804031583939171
"1L9X_A","mvSC","hbe_mean",0.357825728125867
"1L9X_A","mvSC","hpshh",0.431415638030722
"1L9X_A","mvSC","resvol",0.118334388053952
"1L9X_A","mvSC","rsa",0.898292641086202
"1L9X_A","mvSC","seqent",0.506662925799618
"1L9X_A","vAA","asa",0.899753881231852
"1L9X_A","vAA","ddgent",0.774608767466815
"1L9X_A","vAA","hbe_mean",0.430781837069195
"1L9X_A","vAA","hpshh",0.412793213697881
"1L9X_A","vAA","resvol",0.177137283947761
"1L9X_A","vAA","rsa",0.909353319129261
"1L9X_A","vAA","seqent",0.47826428230917
"1L9X_A","vCA","asa",0.834491981051026
"1L9X_A","vCA","ddgent",0.7251887842655
"1L9X_A","vCA","hbe_mean",0.420370087476611
"1L9X_A","vCA","hpshh",0.387194867565195
"1L9X_A","vCA","resvol",0.0428894442701154
"1L9X_A","vCA","rsa",0.858990245884717
"1L9X_A","vCA","seqent",0.495942665197715
"1L9X_A","vSC","asa",0.893399940834901
"1L9X_A","vSC","ddgent",0.807108998549205
"1L9X_A","vSC","hbe_mean",0.363505549441629
"1L9X_A","vSC","hpshh",0.430616822250626
"1L9X_A","vSC","resvol",0.123867173843514
"1L9X_A","vSC","rsa",0.900932312843797
"1L9X_A","vSC","seqent",0.500986814059182
"1LBA_A","fvAA","asa",0.898115776977764
"1LBA_A","fvAA","ddgent",0.707653302227835
"1LBA_A","fvAA","hbe_mean",0.372995816363323
"1LBA_A","fvAA","hpshh",0.486965629694233
"1LBA_A","fvAA","resvol",-0.0614405494728916
"1LBA_A","fvAA","rsa",0.930536336644199
"1LBA_A","fvAA","seqent",0.526965434270564
"1LBA_A","fvCA","asa",0.781883783453719
"1LBA_A","fvCA","ddgent",0.639119662980922
"1LBA_A","fvCA","hbe_mean",0.399138310111022
"1LBA_A","fvCA","hpshh",0.401895695106455
"1LBA_A","fvCA","resvol",-0.199478208962342
"1LBA_A","fvCA","rsa",0.841951971889041
"1LBA_A","fvCA","seqent",0.498403590764889
"1LBA_A","fvSC","asa",0.900090489326638
"1LBA_A","fvSC","ddgent",0.739037721843579
"1LBA_A","fvSC","hbe_mean",0.345347067535068
"1LBA_A","fvSC","hpshh",0.533066026649552
"1LBA_A","fvSC","resvol",-0.0721039132142438
"1LBA_A","fvSC","rsa",0.930192769438046
"1LBA_A","fvSC","seqent",0.572085203523961
"1LBA_A","mvAA","asa",0.906375595297248
"1LBA_A","mvAA","ddgent",0.70956976082828
"1LBA_A","mvAA","hbe_mean",0.31371763946703
"1LBA_A","mvAA","hpshh",0.452209693845344
"1LBA_A","mvAA","resvol",0.114844408152147
"1LBA_A","mvAA","rsa",0.924328965099312
"1LBA_A","mvAA","seqent",0.528453873799819
"1LBA_A","mvCA","asa",0.812237988425413
"1LBA_A","mvCA","ddgent",0.664693009938978
"1LBA_A","mvCA","hbe_mean",0.35668930329532
"1LBA_A","mvCA","hpshh",0.401198258039115
"1LBA_A","mvCA","resvol",-0.0486978974997322
"1LBA_A","mvCA","rsa",0.855924348323567
"1LBA_A","mvCA","seqent",0.531881911990253
"1LBA_A","mvSC","asa",0.91925079702451
"1LBA_A","mvSC","ddgent",0.761919543443263
"1LBA_A","mvSC","hbe_mean",0.27912005958212
"1LBA_A","mvSC","hpshh",0.496841802237842
"1LBA_A","mvSC","resvol",0.124418805126515
"1LBA_A","mvSC","rsa",0.930617403063629
"1LBA_A","mvSC","seqent",0.579421359493928
"1LBA_A","vAA","asa",0.908645645856657
"1LBA_A","vAA","ddgent",0.711983650333067
"1LBA_A","vAA","hbe_mean",0.32897305263887
"1LBA_A","vAA","hpshh",0.451465889770757
"1LBA_A","vAA","resvol",0.112519473775745
"1LBA_A","vAA","rsa",0.927760776855161
"1LBA_A","vAA","seqent",0.529039995065225
"1LBA_A","vCA","asa",0.816241461946004
"1LBA_A","vCA","ddgent",0.666027204457598
"1LBA_A","vCA","hbe_mean",0.361076922127929
"1LBA_A","vCA","hpshh",0.394646986306843
"1LBA_A","vCA","resvol",-0.052593419824253
"1LBA_A","vCA","rsa",0.862220506899258
"1LBA_A","vCA","seqent",0.524192926442756
"1LBA_A","vSC","asa",0.918418831215747
"1LBA_A","vSC","ddgent",0.763604638832387
"1LBA_A","vSC","hbe_mean",0.290809447601655
"1LBA_A","vSC","hpshh",0.493580656061471
"1LBA_A","vSC","resvol",0.120964285329299
"1LBA_A","vSC","rsa",0.930729351928555
"1LBA_A","vSC","seqent",0.579587170115062
"1LDM_A","fvAA","asa",0.895620301678404
"1LDM_A","fvAA","ddgent",0.762061342912407
"1LDM_A","fvAA","hbe_mean",0.446893455740949
"1LDM_A","fvAA","hpshh",0.442810575044481
"1LDM_A","fvAA","resvol",0.00354957475854113
"1LDM_A","fvAA","rsa",0.918596630688645
"1LDM_A","fvAA","seqent",0.447339227673895
"1LDM_A","fvCA","asa",0.8155835590914
"1LDM_A","fvCA","ddgent",0.70653057373348
"1LDM_A","fvCA","hbe_mean",0.428483011779003
"1LDM_A","fvCA","hpshh",0.370287735103026
"1LDM_A","fvCA","resvol",-0.0913253181235013
"1LDM_A","fvCA","rsa",0.858964506619493
"1LDM_A","fvCA","seqent",0.40354387778557
"1LDM_A","fvSC","asa",0.888757892270069
"1LDM_A","fvSC","ddgent",0.767120684193855
"1LDM_A","fvSC","hbe_mean",0.423520092403703
"1LDM_A","fvSC","hpshh",0.443326603366346
"1LDM_A","fvSC","resvol",-0.0251936707444013
"1LDM_A","fvSC","rsa",0.912800059369107
"1LDM_A","fvSC","seqent",0.456946019156147
"1LDM_A","mvAA","asa",0.903026234842607
"1LDM_A","mvAA","ddgent",0.759195034337743
"1LDM_A","mvAA","hbe_mean",0.423885625091571
"1LDM_A","mvAA","hpshh",0.364144548838569
"1LDM_A","mvAA","resvol",0.200433785316812
"1LDM_A","mvAA","rsa",0.914048559443376
"1LDM_A","mvAA","seqent",0.467103108466746
"1LDM_A","mvCA","asa",0.837590532133363
"1LDM_A","mvCA","ddgent",0.725067563469224
"1LDM_A","mvCA","hbe_mean",0.41213010059077
"1LDM_A","mvCA","hpshh",0.321068261221422
"1LDM_A","mvCA","resvol",0.0755465849194923
"1LDM_A","mvCA","rsa",0.869070150116413
"1LDM_A","mvCA","seqent",0.426597751045139
"1LDM_A","mvSC","asa",0.898411178007451
"1LDM_A","mvSC","ddgent",0.766869300911854
"1LDM_A","mvSC","hbe_mean",0.398528711852892
"1LDM_A","mvSC","hpshh",0.368860084897983
"1LDM_A","mvSC","resvol",0.162807444912884
"1LDM_A","mvSC","rsa",0.91106039595617
"1LDM_A","mvSC","seqent",0.48132323569307
"1LDM_A","vAA","asa",0.913313856690098
"1LDM_A","vAA","ddgent",0.770572992135006
"1LDM_A","vAA","hbe_mean",0.423404315106992
"1LDM_A","vAA","hpshh",0.361736022540213
"1LDM_A","vAA","resvol",0.21109980804563
"1LDM_A","vAA","rsa",0.922560031897783
"1LDM_A","vAA","seqent",0.462949421368028
"1LDM_A","vCA","asa",0.846669066818342
"1LDM_A","vCA","ddgent",0.732462814818809
"1LDM_A","vCA","hbe_mean",0.413245742081635
"1LDM_A","vCA","hpshh",0.318901111182295
"1LDM_A","vCA","resvol",0.0816271608102105
"1LDM_A","vCA","rsa",0.877608290545909
"1LDM_A","vCA","seqent",0.418322727485501
"1LDM_A","vSC","asa",0.908064801337227
"1LDM_A","vSC","ddgent",0.77592617553697
"1LDM_A","vSC","hbe_mean",0.393453891276695
"1LDM_A","vSC","hpshh",0.36675374343361
"1LDM_A","vSC","resvol",0.174629241744877
"1LDM_A","vSC","rsa",0.918529623181618
"1LDM_A","vSC","seqent",0.477225488238875
"1LJL_A","fvAA","asa",0.891765710361843
"1LJL_A","fvAA","ddgent",0.764934657034781
"1LJL_A","fvAA","hbe_mean",0.419194551104612
"1LJL_A","fvAA","hpshh",0.501505446775735
"1LJL_A","fvAA","resvol",-0.0775170717600173
"1LJL_A","fvAA","rsa",0.924536717374443
"1LJL_A","fvAA","seqent",0.537661459521606
"1LJL_A","fvCA","asa",0.830611400606952
"1LJL_A","fvCA","ddgent",0.740124813939833
"1LJL_A","fvCA","hbe_mean",0.409117772146882
"1LJL_A","fvCA","hpshh",0.447119962347894
"1LJL_A","fvCA","resvol",-0.131399517902525
"1LJL_A","fvCA","rsa",0.874927029573587
"1LJL_A","fvCA","seqent",0.505567893709687
"1LJL_A","fvSC","asa",0.895389750560369
"1LJL_A","fvSC","ddgent",0.763623700992776
"1LJL_A","fvSC","hbe_mean",0.375395536274785
"1LJL_A","fvSC","hpshh",0.517338225209932
"1LJL_A","fvSC","resvol",-0.0785598161852644
"1LJL_A","fvSC","rsa",0.923838798893298
"1LJL_A","fvSC","seqent",0.562833740587364
"1LJL_A","mvAA","asa",0.90939869144863
"1LJL_A","mvAA","ddgent",0.768397765912412
"1LJL_A","mvAA","hbe_mean",0.367471821801516
"1LJL_A","mvAA","hpshh",0.461898864624214
"1LJL_A","mvAA","resvol",0.126726376438852
"1LJL_A","mvAA","rsa",0.9279770449462
"1LJL_A","mvAA","seqent",0.579779143336057
"1LJL_A","mvCA","asa",0.84782285435947
"1LJL_A","mvCA","ddgent",0.74577831187098
"1LJL_A","mvCA","hbe_mean",0.366316052414553
"1LJL_A","mvCA","hpshh",0.415851319876623
"1LJL_A","mvCA","resvol",0.0293834402777537
"1LJL_A","mvCA","rsa",0.879382760112028
"1LJL_A","mvCA","seqent",0.537989223597983
"1LJL_A","mvSC","asa",0.909918757640262
"1LJL_A","mvSC","ddgent",0.762094252277103
"1LJL_A","mvSC","hbe_mean",0.329019948083477
"1LJL_A","mvSC","hpshh",0.463976506192602
"1LJL_A","mvSC","resvol",0.116713285892202
"1LJL_A","mvSC","rsa",0.92560959598075
"1LJL_A","mvSC","seqent",0.61420529682486
"1LJL_A","vAA","asa",0.917807340610166
"1LJL_A","vAA","ddgent",0.776460145570744
"1LJL_A","vAA","hbe_mean",0.384032385050648
"1LJL_A","vAA","hpshh",0.471112753318804
"1LJL_A","vAA","resvol",0.117440462925598
"1LJL_A","vAA","rsa",0.94110338626215
"1LJL_A","vAA","seqent",0.569285230157385
"1LJL_A","vCA","asa",0.849311885981825
"1LJL_A","vCA","ddgent",0.745931256742547
"1LJL_A","vCA","hbe_mean",0.371430946722815
"1LJL_A","vCA","hpshh",0.425908309497515
"1LJL_A","vCA","resvol",0.0161899792341004
"1LJL_A","vCA","rsa",0.885729712887609
"1LJL_A","vCA","seqent",0.538224121186054
"1LJL_A","vSC","asa",0.918902216803074
"1LJL_A","vSC","ddgent",0.76428464133062
"1LJL_A","vSC","hbe_mean",0.334503704962046
"1LJL_A","vSC","hpshh",0.476190520261306
"1LJL_A","vSC","resvol",0.115039406683253
"1LJL_A","vSC","rsa",0.937293572435669
"1LJL_A","vSC","seqent",0.60448709196028
"1LVH_A","fvAA","asa",0.886734306992133
"1LVH_A","fvAA","ddgent",0.803171365298682
"1LVH_A","fvAA","hbe_mean",0.364831589518218
"1LVH_A","fvAA","hpshh",0.63945160745807
"1LVH_A","fvAA","resvol",-0.153130890181015
"1LVH_A","fvAA","rsa",0.912704479011588
"1LVH_A","fvAA","seqent",0.49962358223774
"1LVH_A","fvCA","asa",0.773820089418325
"1LVH_A","fvCA","ddgent",0.733979477412193
"1LVH_A","fvCA","hbe_mean",0.414650502314167
"1LVH_A","fvCA","hpshh",0.506552226805203
"1LVH_A","fvCA","resvol",-0.252582861065167
"1LVH_A","fvCA","rsa",0.829008114424432
"1LVH_A","fvCA","seqent",0.51189829507839
"1LVH_A","fvSC","asa",0.872862364336273
"1LVH_A","fvSC","ddgent",0.797378608498673
"1LVH_A","fvSC","hbe_mean",0.30728041620595
"1LVH_A","fvSC","hpshh",0.644832302481908
"1LVH_A","fvSC","resvol",-0.18678229179397
"1LVH_A","fvSC","rsa",0.898511991396982
"1LVH_A","fvSC","seqent",0.498605338373119
"1LVH_A","mvAA","asa",0.892228821423505
"1LVH_A","mvAA","ddgent",0.804844953595961
"1LVH_A","mvAA","hbe_mean",0.344712380678046
"1LVH_A","mvAA","hpshh",0.578786687036479
"1LVH_A","mvAA","resvol",0.00418686043323977
"1LVH_A","mvAA","rsa",0.909991532803812
"1LVH_A","mvAA","seqent",0.51766684097885
