"pdb","hps","variable","value"
"1GOG_A","hpskd","wcnSC",0.29571574882277
"1GOG_A","hpsww","asa",-0.311461121549072
"1GOG_A","hpsww","bfAA",-0.218321887098811
"1GOG_A","hpsww","bfC",-0.0804096536316294
"1GOG_A","hpsww","bfCA",-0.14563366912936
"1GOG_A","hpsww","bfCB",-0.188559452903374
"1GOG_A","hpsww","bfN",-0.147656877835076
"1GOG_A","hpsww","bfO",-0.0825925547803478
"1GOG_A","hpsww","bfSC",-0.247816879641518
"1GOG_A","hpsww","ddgent",-0.397764273165305
"1GOG_A","hpsww","hbe_mean",-0.196213949208313
"1GOG_A","hpsww","resvol",0.119221284999268
"1GOG_A","hpsww","rsa",-0.291135748566646
"1GOG_A","hpsww","seqent",-0.134432015606764
"1GOG_A","hpsww","sizeAA",-0.0758001102729661
"1GOG_A","hpsww","sizeSC",-0.0758001102729661
"1GOG_A","hpsww","VAAarea",-0.220195673578891
"1GOG_A","hpsww","VAAeccentricity",-0.274281857654367
"1GOG_A","hpsww","VAAedge_length_total",-0.218671256730812
"1GOG_A","hpsww","VAAfree_volume",-0.326589026289421
"1GOG_A","hpsww","VAAmodified_volume",-0.20463031182041
"1GOG_A","hpsww","VAAnfaces",0.0328194239689384
"1GOG_A","hpsww","VAAvolume",-0.206793546802287
"1GOG_A","hpsww","VCAarea",-0.209716895271913
"1GOG_A","hpsww","VCAeccentricity",-0.206554816706975
"1GOG_A","hpsww","VCAedge_length_total",-0.188873041860276
"1GOG_A","hpsww","VCAfree_volume",-0.27972708961201
"1GOG_A","hpsww","VCAmodified_volume",-0.198122392003685
"1GOG_A","hpsww","VCAnfaces",0.0986581465003166
"1GOG_A","hpsww","VCAvolume",-0.198423052660713
"1GOG_A","hpsww","VSCarea",-0.268284894198042
"1GOG_A","hpsww","VSCeccentricity",-0.288974572154713
"1GOG_A","hpsww","VSCedge_length_total",-0.264911546107651
"1GOG_A","hpsww","VSCfree_volume",-0.362117797656801
"1GOG_A","hpsww","VSCmodified_volume",-0.256571215695505
"1GOG_A","hpsww","VSCnfaces",0.0166108509124659
"1GOG_A","hpsww","VSCvolume",-0.257675636360508
"1GOG_A","hpsww","wcnAA",0.220041591456973
"1GOG_A","hpsww","wcnC",0.146404101521505
"1GOG_A","hpsww","wcnCA",0.180234166580067
"1GOG_A","hpsww","wcnCB",0.214885676211323
"1GOG_A","hpsww","wcnN",0.167974912744141
"1GOG_A","hpsww","wcnO",0.147010933410486
"1GOG_A","hpsww","wcnSC",0.251157479325093
"1GP5_A","hpshh","asa",0.491838322404683
"1GP5_A","hpshh","bfAA",0.299987613244113
"1GP5_A","hpshh","bfC",0.17019104357748
"1GP5_A","hpshh","bfCA",0.203290562492528
"1GP5_A","hpshh","bfCB",0.263035108641702
"1GP5_A","hpshh","bfN",0.179261775223832
"1GP5_A","hpshh","bfO",0.16655867996759
"1GP5_A","hpshh","bfSC",0.357796971899056
"1GP5_A","hpshh","ddgent",0.359716079589938
"1GP5_A","hpshh","hbe_mean",0.165156357330878
"1GP5_A","hpshh","resvol",-0.0349290621212891
"1GP5_A","hpshh","rsa",0.445298046016134
"1GP5_A","hpshh","seqent",0.197371312391033
"1GP5_A","hpshh","sizeAA",0.310683810348047
"1GP5_A","hpshh","sizeSC",0.310683810348047
"1GP5_A","hpshh","VAAarea",0.420855523726325
"1GP5_A","hpshh","VAAeccentricity",0.404536196423559
"1GP5_A","hpshh","VAAedge_length_total",0.412507336366406
"1GP5_A","hpshh","VAAfree_volume",0.459257516066916
"1GP5_A","hpshh","VAAmodified_volume",0.414086333815325
"1GP5_A","hpshh","VAAnfaces",0.0674984787564418
"1GP5_A","hpshh","VAAvolume",0.415425383850725
"1GP5_A","hpshh","VCAarea",0.348733486958524
"1GP5_A","hpshh","VCAeccentricity",0.332722556620952
"1GP5_A","hpshh","VCAedge_length_total",0.337044907868872
"1GP5_A","hpshh","VCAfree_volume",0.352838231680839
"1GP5_A","hpshh","VCAmodified_volume",0.340121759550343
"1GP5_A","hpshh","VCAnfaces",0.00331404600027144
"1GP5_A","hpshh","VCAvolume",0.3387721051916
"1GP5_A","hpshh","VSCarea",0.435139692535279
"1GP5_A","hpshh","VSCeccentricity",0.435500675323083
"1GP5_A","hpshh","VSCedge_length_total",0.423522583679671
"1GP5_A","hpshh","VSCfree_volume",0.458893812619755
"1GP5_A","hpshh","VSCmodified_volume",0.42217220299741
"1GP5_A","hpshh","VSCnfaces",0.00658155646374528
"1GP5_A","hpshh","VSCvolume",0.421305117983166
"1GP5_A","hpshh","wcnAA",-0.382232108607836
"1GP5_A","hpshh","wcnC",-0.263795181209033
"1GP5_A","hpshh","wcnCA",-0.302675714852436
"1GP5_A","hpshh","wcnCB",-0.344001053453072
"1GP5_A","hpshh","wcnN",-0.259038633762826
"1GP5_A","hpshh","wcnO",-0.260092819714973
"1GP5_A","hpshh","wcnSC",-0.405354763026887
"1GP5_A","hpskd","asa",-0.460602885824533
"1GP5_A","hpskd","bfAA",-0.253285315162152
"1GP5_A","hpskd","bfC",-0.132005067093937
"1GP5_A","hpskd","bfCA",-0.16428844545822
"1GP5_A","hpskd","bfCB",-0.211889248320217
"1GP5_A","hpskd","bfN",-0.142795570617521
"1GP5_A","hpskd","bfO",-0.134192384088643
"1GP5_A","hpskd","bfSC",-0.308401612139919
"1GP5_A","hpskd","ddgent",-0.312775093472443
"1GP5_A","hpskd","hbe_mean",-0.102487561834287
"1GP5_A","hpskd","resvol",-0.153344814296214
"1GP5_A","hpskd","rsa",-0.389602606247341
"1GP5_A","hpskd","seqent",-0.192514992955135
"1GP5_A","hpskd","sizeAA",-0.469991071454606
"1GP5_A","hpskd","sizeSC",-0.469991071454606
"1GP5_A","hpskd","VAAarea",-0.37238616801685
"1GP5_A","hpskd","VAAeccentricity",-0.330801716389055
"1GP5_A","hpskd","VAAedge_length_total",-0.361563711435722
"1GP5_A","hpskd","VAAfree_volume",-0.369944072589878
"1GP5_A","hpskd","VAAmodified_volume",-0.36802220718125
"1GP5_A","hpskd","VAAnfaces",-0.0726355678873447
"1GP5_A","hpskd","VAAvolume",-0.368702443334508
"1GP5_A","hpskd","VCAarea",-0.279150032388825
"1GP5_A","hpskd","VCAeccentricity",-0.263510584490202
"1GP5_A","hpskd","VCAedge_length_total",-0.262115961731022
"1GP5_A","hpskd","VCAfree_volume",-0.245912593537143
"1GP5_A","hpskd","VCAmodified_volume",-0.268263335094582
"1GP5_A","hpskd","VCAnfaces",0.0322828705394358
"1GP5_A","hpskd","VCAvolume",-0.267070404325061
"1GP5_A","hpskd","VSCarea",-0.373245475133431
"1GP5_A","hpskd","VSCeccentricity",-0.360415996532135
"1GP5_A","hpskd","VSCedge_length_total",-0.349851977232926
"1GP5_A","hpskd","VSCfree_volume",-0.36031310734783
"1GP5_A","hpskd","VSCmodified_volume",-0.357984309171999
"1GP5_A","hpskd","VSCnfaces",0.0195656208117673
"1GP5_A","hpskd","VSCvolume",-0.356515255939067
"1GP5_A","hpskd","wcnAA",0.342696581747385
"1GP5_A","hpskd","wcnC",0.218821360512177
"1GP5_A","hpskd","wcnCA",0.252261804832467
"1GP5_A","hpskd","wcnCB",0.290543586615114
"1GP5_A","hpskd","wcnN",0.212425885569441
"1GP5_A","hpskd","wcnO",0.212955217585719
"1GP5_A","hpskd","wcnSC",0.359258675636332
"1GP5_A","hpsww","asa",-0.51807610241401
"1GP5_A","hpsww","bfAA",-0.350119628115694
"1GP5_A","hpsww","bfC",-0.218025797469848
"1GP5_A","hpsww","bfCA",-0.250058169070543
"1GP5_A","hpsww","bfCB",-0.312631629499943
"1GP5_A","hpsww","bfN",-0.219463857577542
"1GP5_A","hpsww","bfO",-0.211787792284106
"1GP5_A","hpsww","bfSC",-0.399901235086302
"1GP5_A","hpsww","ddgent",-0.461349076635629
"1GP5_A","hpsww","hbe_mean",-0.203277102766494
"1GP5_A","hpsww","resvol",0.156073157178477
"1GP5_A","hpsww","rsa",-0.477585397772334
"1GP5_A","hpsww","seqent",-0.277428647807101
"1GP5_A","hpsww","sizeAA",-0.195269004955913
"1GP5_A","hpsww","sizeSC",-0.195269004955913
"1GP5_A","hpsww","VAAarea",-0.432565601992072
"1GP5_A","hpsww","VAAeccentricity",-0.44002552556746
"1GP5_A","hpsww","VAAedge_length_total",-0.425641009676122
"1GP5_A","hpsww","VAAfree_volume",-0.501790879021075
"1GP5_A","hpsww","VAAmodified_volume",-0.423249631302093
"1GP5_A","hpsww","VAAnfaces",-0.0738663787827288
"1GP5_A","hpsww","VAAvolume",-0.424453585163385
"1GP5_A","hpsww","VCAarea",-0.375371547198434
"1GP5_A","hpsww","VCAeccentricity",-0.352102030164305
"1GP5_A","hpsww","VCAedge_length_total",-0.361678896261486
"1GP5_A","hpsww","VCAfree_volume",-0.410329352792809
"1GP5_A","hpsww","VCAmodified_volume",-0.366892301199701
"1GP5_A","hpsww","VCAnfaces",-0.0103558802409757
"1GP5_A","hpsww","VCAvolume",-0.364708536914371
"1GP5_A","hpsww","VSCarea",-0.464364917141698
"1GP5_A","hpsww","VSCeccentricity",-0.471610865809064
"1GP5_A","hpsww","VSCedge_length_total",-0.457946832018673
"1GP5_A","hpsww","VSCfree_volume",-0.510598750068236
"1GP5_A","hpsww","VSCmodified_volume",-0.458183032426306
"1GP5_A","hpsww","VSCnfaces",-0.033053167048859
"1GP5_A","hpsww","VSCvolume",-0.458628559271454
"1GP5_A","hpsww","wcnAA",0.39992041047489
"1GP5_A","hpsww","wcnC",0.282612770879862
"1GP5_A","hpsww","wcnCA",0.324387849002043
"1GP5_A","hpsww","wcnCB",0.364895056793461
"1GP5_A","hpsww","wcnN",0.277979988960902
"1GP5_A","hpsww","wcnO",0.288787247095383
"1GP5_A","hpsww","wcnSC",0.420533762408424
"1GQ8_A","hpshh","asa",0.522772425893115
"1GQ8_A","hpshh","bfAA",0.388858998918517
"1GQ8_A","hpshh","bfC",0.223681269405843
"1GQ8_A","hpshh","bfCA",0.264060317357329
"1GQ8_A","hpshh","bfCB",0.333055004273688
"1GQ8_A","hpshh","bfN",0.213645388465593
"1GQ8_A","hpshh","bfO",0.225143573893832
"1GQ8_A","hpshh","bfSC",0.42800148703922
"1GQ8_A","hpshh","ddgent",0.39608952336358
"1GQ8_A","hpshh","hbe_mean",0.321040089922701
"1GQ8_A","hpshh","resvol",-0.0787385140473121
"1GQ8_A","hpshh","rsa",0.482525580797159
"1GQ8_A","hpshh","seqent",0.185273739174899
"1GQ8_A","hpshh","sizeAA",0.148843353546273
"1GQ8_A","hpshh","sizeSC",0.148843353546273
"1GQ8_A","hpshh","VAAarea",0.410547838748988
"1GQ8_A","hpshh","VAAeccentricity",0.387141560658958
"1GQ8_A","hpshh","VAAedge_length_total",0.38661252489778
"1GQ8_A","hpshh","VAAfree_volume",0.462910780726133
"1GQ8_A","hpshh","VAAmodified_volume",0.391854805355876
"1GQ8_A","hpshh","VAAnfaces",-0.0435252378509974
"1GQ8_A","hpshh","VAAvolume",0.392317056899677
"1GQ8_A","hpshh","VCAarea",0.336243568839446
"1GQ8_A","hpshh","VCAeccentricity",0.334216845559176
"1GQ8_A","hpshh","VCAedge_length_total",0.304051705357631
"1GQ8_A","hpshh","VCAfree_volume",0.336820494683673
"1GQ8_A","hpshh","VCAmodified_volume",0.314636723205842
"1GQ8_A","hpshh","VCAnfaces",-0.131135820205372
"1GQ8_A","hpshh","VCAvolume",0.317364587233246
"1GQ8_A","hpshh","VSCarea",0.459862838838978
"1GQ8_A","hpshh","VSCeccentricity",0.457683091777716
"1GQ8_A","hpshh","VSCedge_length_total",0.432491785670302
"1GQ8_A","hpshh","VSCfree_volume",0.504205688470568
"1GQ8_A","hpshh","VSCmodified_volume",0.444028993060379
"1GQ8_A","hpshh","VSCnfaces",0.0322880935057715
"1GQ8_A","hpshh","VSCvolume",0.443802824660357
"1GQ8_A","hpshh","wcnAA",-0.395766078232365
"1GQ8_A","hpshh","wcnC",-0.265646103600253
"1GQ8_A","hpshh","wcnCA",-0.300262589607043
"1GQ8_A","hpshh","wcnCB",-0.360966263001404
"1GQ8_A","hpshh","wcnN",-0.277834316806772
"1GQ8_A","hpshh","wcnO",-0.268824807862607
"1GQ8_A","hpshh","wcnSC",-0.453355773804742
"1GQ8_A","hpskd","asa",-0.547831374104124
"1GQ8_A","hpskd","bfAA",-0.400458022916482
"1GQ8_A","hpskd","bfC",-0.21594476069529
"1GQ8_A","hpskd","bfCA",-0.250407837249583
"1GQ8_A","hpskd","bfCB",-0.316673054171515
"1GQ8_A","hpskd","bfN",-0.192135313191763
"1GQ8_A","hpskd","bfO",-0.220194251507324
"1GQ8_A","hpskd","bfSC",-0.439993757711849
"1GQ8_A","hpskd","ddgent",-0.391178544707427
"1GQ8_A","hpskd","hbe_mean",-0.294992564583121
"1GQ8_A","hpskd","resvol",-0.133695589521587
"1GQ8_A","hpskd","rsa",-0.468920897736814
"1GQ8_A","hpskd","seqent",-0.157485337164905
"1GQ8_A","hpskd","sizeAA",-0.352626332711009
"1GQ8_A","hpskd","sizeSC",-0.352626332711009
"1GQ8_A","hpskd","VAAarea",-0.39944729026789
"1GQ8_A","hpskd","VAAeccentricity",-0.350089061003434
"1GQ8_A","hpskd","VAAedge_length_total",-0.385369554549511
"1GQ8_A","hpskd","VAAfree_volume",-0.39599080800202
"1GQ8_A","hpskd","VAAmodified_volume",-0.385358304810648
"1GQ8_A","hpskd","VAAnfaces",-0.0397396160212443
"1GQ8_A","hpskd","VAAvolume",-0.386989516945883
"1GQ8_A","hpskd","VCAarea",-0.281272533417742
"1GQ8_A","hpskd","VCAeccentricity",-0.276319273396057
"1GQ8_A","hpskd","VCAedge_length_total",-0.24492275219267
"1GQ8_A","hpskd","VCAfree_volume",-0.235653717351577
"1GQ8_A","hpskd","VCAmodified_volume",-0.258621371711342
"1GQ8_A","hpskd","VCAnfaces",0.0901252281258599
"1GQ8_A","hpskd","VCAvolume",-0.261614552231675
"1GQ8_A","hpskd","VSCarea",-0.437348222986617
"1GQ8_A","hpskd","VSCeccentricity",-0.418808840834898
"1GQ8_A","hpskd","VSCedge_length_total",-0.416200776374998
"1GQ8_A","hpskd","VSCfree_volume",-0.427100835855679
"1GQ8_A","hpskd","VSCmodified_volume",-0.418181667893247
"1GQ8_A","hpskd","VSCnfaces",-0.0832124550243756
"1GQ8_A","hpskd","VSCvolume",-0.419114083749399
"1GQ8_A","hpskd","wcnAA",0.382462809522781
"1GQ8_A","hpskd","wcnC",0.232454854105686
"1GQ8_A","hpskd","wcnCA",0.263053956319285
"1GQ8_A","hpskd","wcnCB",0.32425741062462
"1GQ8_A","hpskd","wcnN",0.251318603727975
"1GQ8_A","hpskd","wcnO",0.23431481093115
"1GQ8_A","hpskd","wcnSC",0.428589926289936
"1GQ8_A","hpsww","asa",-0.440461042041157
"1GQ8_A","hpsww","bfAA",-0.302692384813299
"1GQ8_A","hpsww","bfC",-0.180854773691122
"1GQ8_A","hpsww","bfCA",-0.203953115331959
"1GQ8_A","hpsww","bfCB",-0.295171442200523
"1GQ8_A","hpsww","bfN",-0.153616790325074
"1GQ8_A","hpsww","bfO",-0.170828336998795
"1GQ8_A","hpsww","bfSC",-0.344255473447412
"1GQ8_A","hpsww","ddgent",-0.421396439124604
"1GQ8_A","hpsww","hbe_mean",-0.292866685563321
"1GQ8_A","hpsww","resvol",0.11194743938673
"1GQ8_A","hpsww","rsa",-0.400552647795515
"1GQ8_A","hpsww","seqent",-0.234281018356699
"1GQ8_A","hpsww","sizeAA",-0.0585148207223627
"1GQ8_A","hpsww","sizeSC",-0.0585148207223627
"1GQ8_A","hpsww","VAAarea",-0.314637097347116
"1GQ8_A","hpsww","VAAeccentricity",-0.341862235419002
"1GQ8_A","hpsww","VAAedge_length_total",-0.314359484521943
"1GQ8_A","hpsww","VAAfree_volume",-0.408832401008535
"1GQ8_A","hpsww","VAAmodified_volume",-0.306577907238448
"1GQ8_A","hpsww","VAAnfaces",0.0263640500380099
"1GQ8_A","hpsww","VAAvolume",-0.308017789930735
"1GQ8_A","hpsww","VCAarea",-0.258827004743653
"1GQ8_A","hpsww","VCAeccentricity",-0.254113947117372
"1GQ8_A","hpsww","VCAedge_length_total",-0.232705957570802
"1GQ8_A","hpsww","VCAfree_volume",-0.285975443854407
"1GQ8_A","hpsww","VCAmodified_volume",-0.239969723331334
"1GQ8_A","hpsww","VCAnfaces",0.0661702693916147
"1GQ8_A","hpsww","VCAvolume",-0.243061252676889
"1GQ8_A","hpsww","VSCarea",-0.355636059343961
"1GQ8_A","hpsww","VSCeccentricity",-0.41844764467501
"1GQ8_A","hpsww","VSCedge_length_total",-0.35629155485569
"1GQ8_A","hpsww","VSCfree_volume",-0.450697874195541
"1GQ8_A","hpsww","VSCmodified_volume",-0.356540171732141
"1GQ8_A","hpsww","VSCnfaces",-0.0570812892517541
"1GQ8_A","hpsww","VSCvolume",-0.357282280948759
"1GQ8_A","hpsww","wcnAA",0.307124527639495
"1GQ8_A","hpsww","wcnC",0.185796124659549
"1GQ8_A","hpsww","wcnCA",0.216300049784536
"1GQ8_A","hpsww","wcnCB",0.290021968801381
"1GQ8_A","hpsww","wcnN",0.196458963892714
"1GQ8_A","hpsww","wcnO",0.208532689869446
"1GQ8_A","hpsww","wcnSC",0.362761954045091
"1H19_A","hpshh","asa",0.52912806378836
"1H19_A","hpshh","bfAA",0.335606802444911
"1H19_A","hpshh","bfC",0.171979708854374
"1H19_A","hpshh","bfCA",0.213736097741067
"1H19_A","hpshh","bfCB",0.282125363865225
"1H19_A","hpshh","bfN",0.184488010313397
"1H19_A","hpshh","bfO",0.13904930855837
"1H19_A","hpshh","bfSC",0.389919852452354
"1H19_A","hpshh","ddgent",0.462411662745021
"1H19_A","hpshh","hbe_mean",0.225909617699822
"1H19_A","hpshh","resvol",-0.116365188875526
"1H19_A","hpshh","rsa",0.50753346851696
"1H19_A","hpshh","seqent",0.176864332843151
"1H19_A","hpshh","sizeAA",0.222265257393061
"1H19_A","hpshh","sizeSC",0.222265257393061
"1H19_A","hpshh","VAAarea",0.432025286417349
"1H19_A","hpshh","VAAeccentricity",0.431623777080305
"1H19_A","hpshh","VAAedge_length_total",0.41941689667086
"1H19_A","hpshh","VAAfree_volume",0.486335606243895
"1H19_A","hpshh","VAAmodified_volume",0.417051864178268
"1H19_A","hpshh","VAAnfaces",0.0637140547171715
"1H19_A","hpshh","VAAvolume",0.418186648511558
"1H19_A","hpshh","VCAarea",0.326380635770079
"1H19_A","hpshh","VCAeccentricity",0.33605748003442
"1H19_A","hpshh","VCAedge_length_total",0.289061625074346
"1H19_A","hpshh","VCAfree_volume",0.357802127327735
"1H19_A","hpshh","VCAmodified_volume",0.311992741233201
"1H19_A","hpshh","VCAnfaces",-0.0716604504219065
"1H19_A","hpshh","VCAvolume",0.311991602210644
"1H19_A","hpshh","VSCarea",0.448636555028859
"1H19_A","hpshh","VSCeccentricity",0.45036785014105
"1H19_A","hpshh","VSCedge_length_total",0.415629834249503
"1H19_A","hpshh","VSCfree_volume",0.489340930544067
"1H19_A","hpshh","VSCmodified_volume",0.420884402511168
"1H19_A","hpshh","VSCnfaces",0.073868409968574
"1H19_A","hpshh","VSCvolume",0.421276975641418
"1H19_A","hpshh","wcnAA",-0.291949838102096
"1H19_A","hpshh","wcnC",-0.205918431323303
"1H19_A","hpshh","wcnCA",-0.230743851770159
"1H19_A","hpshh","wcnCB",-0.279506705380844
"1H19_A","hpshh","wcnN",-0.205289267049627
"1H19_A","hpshh","wcnO",-0.214751763162124
"1H19_A","hpshh","wcnSC",-0.327098802736563
"1H19_A","hpskd","asa",-0.525617064226957
"1H19_A","hpskd","bfAA",-0.293014277272001
"1H19_A","hpskd","bfC",-0.120549997986668
"1H19_A","hpskd","bfCA",-0.163978516768571
"1H19_A","hpskd","bfCB",-0.226229489882534
"1H19_A","hpskd","bfN",-0.134565581280219
"1H19_A","hpskd","bfO",-0.0925749717612495
"1H19_A","hpskd","bfSC",-0.350710039667219
"1H19_A","hpskd","ddgent",-0.429449322342839
"1H19_A","hpskd","hbe_mean",-0.190690719498326
"1H19_A","hpskd","resvol",-0.0903418039533134
"1H19_A","hpskd","rsa",-0.478419271024131
"1H19_A","hpskd","seqent",-0.172757363293123
"1H19_A","hpskd","sizeAA",-0.404691804123032
"1H19_A","hpskd","sizeSC",-0.404691804123032
"1H19_A","hpskd","VAAarea",-0.422909544229508
"1H19_A","hpskd","VAAeccentricity",-0.384486268332477
"1H19_A","hpskd","VAAedge_length_total",-0.418445370155813
"1H19_A","hpskd","VAAfree_volume",-0.423293505083305
"1H19_A","hpskd","VAAmodified_volume",-0.417740375656608
"1H19_A","hpskd","VAAnfaces",-0.116018469763481
"1H19_A","hpskd","VAAvolume",-0.419152762049632
"1H19_A","hpskd","VCAarea",-0.286203653819113
"1H19_A","hpskd","VCAeccentricity",-0.297973460663354
"1H19_A","hpskd","VCAedge_length_total",-0.247935645876364
"1H19_A","hpskd","VCAfree_volume",-0.274728008036333
"1H19_A","hpskd","VCAmodified_volume",-0.277155218644932
"1H19_A","hpskd","VCAnfaces",0.0606728705657094
"1H19_A","hpskd","VCAvolume",-0.276693835367544
"1H19_A","hpskd","VSCarea",-0.420155737157449
"1H19_A","hpskd","VSCeccentricity",-0.401806792785809
"1H19_A","hpskd","VSCedge_length_total",-0.388652517052218
"1H19_A","hpskd","VSCfree_volume",-0.406069588259087
"1H19_A","hpskd","VSCmodified_volume",-0.393599144966149
"1H19_A","hpskd","VSCnfaces",-0.0908960828584058
"1H19_A","hpskd","VSCvolume",-0.394122114372062
"1H19_A","hpskd","wcnAA",0.273434639636226
"1H19_A","hpskd","wcnC",0.171798760698212
"1H19_A","hpskd","wcnCA",0.200012349439921
"1H19_A","hpskd","wcnCB",0.249929085302227
"1H19_A","hpskd","wcnN",0.171849304673911
"1H19_A","hpskd","wcnO",0.182635750686353
"1H19_A","hpskd","wcnSC",0.297594075082471
"1H19_A","hpsww","asa",-0.504756372040682
"1H19_A","hpsww","bfAA",-0.343603535883014
"1H19_A","hpsww","bfC",-0.181688122566829
"1H19_A","hpsww","bfCA",-0.217771052134617
"1H19_A","hpsww","bfCB",-0.29435266006143
"1H19_A","hpsww","bfN",-0.178052415003827
"1H19_A","hpsww","bfO",-0.149330695467846
"1H19_A","hpsww","bfSC",-0.393328629638612
"1H19_A","hpsww","ddgent",-0.508077990824025
"1H19_A","hpsww","hbe_mean",-0.197409190365656
"1H19_A","hpsww","resvol",0.22535646855508
"1H19_A","hpsww","rsa",-0.494656696346582
"1H19_A","hpsww","seqent",-0.261868090773405
"1H19_A","hpsww","sizeAA",-0.0686574323894383
"1H19_A","hpsww","sizeSC",-0.0686574323894383
"1H19_A","hpsww","VAAarea",-0.389885926770026
"1H19_A","hpsww","VAAeccentricity",-0.436956521757659
"1H19_A","hpsww","VAAedge_length_total",-0.377921641608917
"1H19_A","hpsww","VAAfree_volume",-0.491025438972188
"1H19_A","hpsww","VAAmodified_volume",-0.369713662897119
"1H19_A","hpsww","VAAnfaces",-0.053345251599413
"1H19_A","hpsww","VAAvolume",-0.371090767657134
"1H19_A","hpsww","VCAarea",-0.304863916917221
"1H19_A","hpsww","VCAeccentricity",-0.322261850738158
"1H19_A","hpsww","VCAedge_length_total",-0.270694674192717
"1H19_A","hpsww","VCAfree_volume",-0.377744346426178
"1H19_A","hpsww","VCAmodified_volume",-0.289887915896503
"1H19_A","hpsww","VCAnfaces",0.0778231168700262
"1H19_A","hpsww","VCAvolume",-0.289995328372495
"1H19_A","hpsww","VSCarea",-0.427242373529223
"1H19_A","hpsww","VSCeccentricity",-0.457378560466784
"1H19_A","hpsww","VSCedge_length_total",-0.407704886144144
"1H19_A","hpsww","VSCfree_volume",-0.519015806140769
"1H19_A","hpsww","VSCmodified_volume",-0.403488137260796
"1H19_A","hpsww","VSCnfaces",-0.0653287822792106
"1H19_A","hpsww","VSCvolume",-0.40448465746502
"1H19_A","hpsww","wcnAA",0.293756115965938
"1H19_A","hpsww","wcnC",0.206195346249078
"1H19_A","hpsww","wcnCA",0.227647882505308
"1H19_A","hpsww","wcnCB",0.284068782098517
"1H19_A","hpsww","wcnN",0.201638143488392
"1H19_A","hpsww","wcnO",0.214089328834231
"1H19_A","hpsww","wcnSC",0.335365457608948
"1H3I_A","hpshh","asa",0.39529146368984
"1H3I_A","hpshh","bfAA",0.296823480174248
"1H3I_A","hpshh","bfC",0.132602014795895
"1H3I_A","hpshh","bfCA",0.179309281352075
"1H3I_A","hpshh","bfCB",0.223285891316582
"1H3I_A","hpshh","bfN",0.134953081814962
"1H3I_A","hpshh","bfO",0.0711137256910467
"1H3I_A","hpshh","bfSC",0.331073631105011
"1H3I_A","hpshh","ddgent",0.250418828028759
"1H3I_A","hpshh","hbe_mean",0.245335407099447
"1H3I_A","hpshh","resvol",-0.151516921605746
"1H3I_A","hpshh","rsa",0.372545673701359
"1H3I_A","hpshh","seqent",-0.0452970218573173
"1H3I_A","hpshh","sizeAA",0.176971724262094
"1H3I_A","hpshh","sizeSC",0.176971724262094
"1H3I_A","hpshh","VAAarea",0.345205916385389
"1H3I_A","hpshh","VAAeccentricity",0.319243466303218
"1H3I_A","hpshh","VAAedge_length_total",0.343542502686754
"1H3I_A","hpshh","VAAfree_volume",0.378004666859362
"1H3I_A","hpshh","VAAmodified_volume",0.341724892116084
"1H3I_A","hpshh","VAAnfaces",0.0436587780700094
"1H3I_A","hpshh","VAAvolume",0.344298425957102
"1H3I_A","hpshh","VCAarea",0.303078613750675
"1H3I_A","hpshh","VCAeccentricity",0.269251645064884
"1H3I_A","hpshh","VCAedge_length_total",0.284939802171167
"1H3I_A","hpshh","VCAfree_volume",0.317788995342813
"1H3I_A","hpshh","VCAmodified_volume",0.299021443029271
